time_since_start_of_packet_ms gap_ms max_gap_ms byte
2211.609 0.012 102.136 42
2211.620 0.011 102.136 94
2211.632 0.012 102.136 46
2211.643 0.011 102.136 1F
2211.655 0.012 102.136 4A
2211.666 0.011 102.136 65
2211.678 0.012 102.136 44
2211.689 0.011 102.136 35
2211.700 0.011 102.136 60
2211.712 0.012 102.136 13
2211.724 0.012 102.136 60
2211.735 0.011 102.136 75
2211.748 0.013 102.136 FE
2211.760 0.011 102.136 5A
2211.771 0.012 102.136 01
2256.839 45.068 102.136 0D
2256.878 0.040 102.136 FD
2256.895 0.017 102.136 13
2256.910 0.015 102.136 E2
2256.925 0.015 102.136 7B
2256.939 0.014 102.136 37
2358.863 101.924 102.136 FF
2359.016 0.153 102.136 1B
2359.057 0.041 102.136 08
2359.189 0.132 102.136 FE
2359.228 0.039 102.136 E3
2359.262 0.034 102.136 AD
2359.295 0.033 102.136 FE
2359.328 0.032 102.136 89
2359.360 0.032 102.136 12
2359.392 0.032 102.136 B2
2359.423 0.031 102.136 29
2359.456 0.033 102.136 E4
2359.491 0.035 102.136 17
2359.523 0.033 102.136 4D
2359.555 0.031 102.136 31
2359.588 0.033 102.136 37
2359.619 0.031 102.136 20
2359.651 0.032 102.136 20
2359.685 0.033 102.136 20
2359.719 0.035 102.136 20
2359.751 0.032 102.136 20
2359.782 0.031 102.136 03
2359.814 0.031 102.136 0F
2359.846 0.033 102.136 C1
2359.878 0.031 102.136 E7
2359.910 0.032 102.136 A3
2359.943 0.034 102.136 68
2359.976 0.032 102.136 60
2360.008 0.032 102.136 68
2360.040 0.032 102.136 03
2360.072 0.033 102.136 93
2360.105 0.033 102.136 1F
2360.137 0.031 102.136 4B
2360.169 0.033 102.136 02
2360.201 0.032 102.136 90
2360.249 0.047 102.136 1B
2360.286 0.037 102.136 68
2360.318 0.032 102.136 C0
2360.513 0.195 102.136 1A
2361.556 1.043 102.136 FF
2361.612 0.056 102.136 F7
2361.657 0.044 102.136 DC
2361.693 0.037 102.136 FE
2361.894 0.201 102.136 80
2361.929 0.035 102.136 23
2361.962 0.033 102.136 DB
2361.994 0.032 102.136 01
2362.027 0.033 102.136 98
2362.058 0.032 102.136 42
2362.091 0.033 102.136 02
2362.123 0.032 102.136 DC
2362.155 0.033 102.136 19
2362.188 0.033 102.136 4B
2362.219 0.031 102.136 98
2362.251 0.032 102.136 42
2362.289 0.038 102.136 13
2362.608 0.319 102.136 DA
2362.646 0.038 102.136 9C
2362.683 0.037 102.136 46
2366.155 3.472 102.136 65
2366.204 0.048 102.136 44
2366.220 0.016 102.136 35
2367.775 1.555 102.136 60
2367.812 0.037 102.136 12
2367.829 0.016 102.136 4B
2367.845 0.016 102.136 00
2367.860 0.015 102.136 12
2367.876 0.016 102.136 18
2367.891 0.015 102.136 60
2367.929 0.038 102.136 14
2367.946 0.017 102.136 4A
2367.962 0.015 102.136 C3
2367.976 0.015 102.136 17
2367.991 0.015 102.136 C0
2368.201 0.209 102.136 18
2368.222 0.022 102.136 58
2368.239 0.016 102.136 40
2368.255 0.016 102.136 12
2368.270 0.015 102.136 88
2368.285 0.015 102.136 0F
2368.302 0.016 102.136 4B
2368.317 0.015 102.136 18
2368.331 0.015 102.136 60
2368.347 0.016 102.136 82
2368.363 0.016 102.136 42
2368.377 0.015 102.136 A2
2368.392 0.015 102.136 DA
2368.407 0.015 102.136 1A
2368.422 0.015 102.136 60
2368.437 0.015 102.136 A0
2368.451 0.014 102.136 E7
2368.467 0.016 102.136 0C
2368.483 0.015 102.136 4A
2368.497 0.014 102.136 13
2368.512 0.015 102.136 60
2368.527 0.015 102.136 9D
2368.542 0.014 102.136 E7
2368.557 0.015 102.136 45
2368.572 0.015 102.136 19
2368.589 0.017 102.136 35
2368.604 0.015 102.136 60
2368.619 0.014 102.136 EB
2368.634 0.015 102.136 E7
2368.649 0.015 102.136 8B
2368.663 0.015 102.136 0B
2368.678 0.015 102.136 00
2368.693 0.015 102.136 20
2368.708 0.015 102.136 C9
2368.724 0.015 102.136 0A
2368.738 0.014 102.136 00
2368.753 0.015 102.136 20
2368.768 0.015 102.136 CC
2368.782 0.014 102.136 0A
2368.797 0.015 102.136 00
2368.811 0.014 102.136 20
2368.825 0.015 102.136 F8
2368.840 0.015 102.136 0A
2368.855 0.014 102.136 00
2368.869 0.015 102.136 20
2368.884 0.015 102.136 78
2368.899 0.014 102.136 00
2368.913 0.015 102.136 00
2368.927 0.014 102.136 20
2368.942 0.015 102.136 70
2369.660 0.718 102.136 00
2369.679 0.019 102.136 00
2369.695 0.016 102.136 20
2369.712 0.017 102.136 A5
2369.727 0.015 102.136 0B
2369.742 0.015 102.136 00
2369.757 0.014 102.136 20
2369.772 0.016 102.136 30
2369.787 0.015 102.136 00
2369.802 0.015 102.136 00
2369.818 0.016 102.136 20
2369.834 0.016 102.136 F4
2369.850 0.015 102.136 0A
2369.864 0.015 102.136 00
2369.879 0.015 102.136 20
2369.895 0.016 102.136 38
2369.909 0.014 102.136 0B
2369.924 0.015 102.136 00
2369.938 0.014 102.136 20
2369.953 0.015 102.136 A8
2369.968 0.015 102.136 0B
2369.982 0.014 102.136 00
2369.998 0.015 102.136 20
2370.013 0.015 102.136 CC
2370.027 0.014 102.136 0D
2370.043 0.015 102.136 00
2370.057 0.014 102.136 20
2370.073 0.016 102.136 54
2370.088 0.015 102.136 00
2370.103 0.014 102.136 00
2370.117 0.015 102.136 20
2370.132 0.015 102.136 00
2370.147 0.014 102.136 C0
2370.162 0.016 102.136 FF
2370.177 0.015 102.136 FF
2370.194 0.017 102.136 80
2370.209 0.015 102.136 0B
2370.223 0.015 102.136 00
2370.238 0.015 102.136 20
2370.256 0.018 102.136 00
2370.271 0.015 102.136 B5
2370.286 0.015 102.136 83
2370.300 0.014 102.136 B0
2370.315 0.016 102.136 FD
2370.331 0.015 102.136 F7
2370.345 0.015 102.136 FA
2370.360 0.015 102.136 FB
2370.375 0.015 102.136 00
2370.389 0.014 102.136 28
2370.404 0.015 102.136 46
2370.418 0.014 102.136 D0
2370.433 0.015 102.136 40
2370.448 0.015 102.136 4B
2370.462 0.014 102.136 41
2370.477 0.015 102.136 49
2370.492 0.014 102.136 1A
2370.506 0.014 102.136 68
2370.521 0.015 102.136 41
2370.737 0.215 102.136 4B
2370.754 0.017 102.136 5A
2370.769 0.015 102.136 63
2370.784 0.015 102.136 41
2370.800 0.015 102.136 4B
2370.814 0.015 102.136 0A
2370.847 0.032 102.136 68
2370.864 0.017 102.136 1B
2370.879 0.015 102.136 68
2370.893 0.015 102.136 1B
2370.908 0.015 102.136 04
2370.923 0.015 102.136 9B
2370.937 0.015 102.136 0E
2370.952 0.015 102.136 9B
2370.967 0.014 102.136 1A
2370.981 0.014 102.136 20
2371.003 0.022 102.136 2B
2371.018 0.015 102.136 2F
2371.033 0.015 102.136 DD
2371.047 0.014 102.136 40
2371.061 0.014 102.136 3B
2371.076 0.015 102.136 01
2371.090 0.014 102.136 2B
2371.105 0.014 102.136 32
2371.119 0.015 102.136 DD
2371.135 0.016 102.136 3C
2371.150 0.014 102.136 4B
2371.164 0.015 102.136 DB
2371.179 0.014 102.136 7A
2371.193 0.014 102.136 00
2371.208 0.014 102.136 2B
2371.222 0.014 102.136 63
2371.236 0.014 102.136 D0
2371.400 0.164 102.136 A0
2371.420 0.020 102.136 23
2371.460 0.040 102.136 80
2371.477 0.017 102.136 20
2371.492 0.015 102.136 DB
2371.507 0.015 102.136 05
2371.522 0.015 102.136 40
2371.536 0.014 102.136 02
2371.552 0.016 102.136 98
2371.566 0.014 102.136 61
2371.581 0.014 102.136 00
2371.680 0.100 102.136 23
2371.699 0.019 102.136 01
2371.714 0.015 102.136 93
2371.729 0.015 102.136 01
2371.743 0.014 102.136 9B
2371.758 0.015 102.136 02
2371.772 0.014 102.136 2B
2371.787 0.014 102.136 05
2371.816 0.029 102.136 D8
2371.833 0.017 102.136 01
2371.848 0.015 102.136 9B
2371.879 0.031 102.136 01
2372.080 0.200 102.136 33
2372.096 0.017 102.136 01
2372.111 0.015 102.136 93
2372.126 0.015 102.136 01
2372.141 0.015 102.136 9B
2372.155 0.015 102.136 02
2372.170 0.015 102.136 2B
2372.185 0.015 102.136 F9
2372.199 0.015 102.136 D9
2372.219 0.020 102.136 3F
2372.234 0.015 102.136 23
2372.249 0.015 102.136 01
2372.263 0.014 102.136 32
2372.280 0.017 102.136 1A
2372.294 0.015 102.136 40
2372.309 0.014 102.136 A0
2372.324 0.015 102.136 23
2372.338 0.015 102.136 0A
2372.353 0.015 102.136 60
2372.368 0.014 102.136 02
2372.382 0.014 102.136 22
2372.399 0.018 102.136 DB
2372.414 0.015 102.136 05
2372.429 0.015 102.136 9A
2372.443 0.015 102.136 61
2372.459 0.015 102.136 00
2372.475 0.016 102.136 23
2372.489 0.014 102.136 01
2372.503 0.014 102.136 93
2372.518 0.015 102.136 01
2372.533 0.015 102.136 9B
2372.547 0.015 102.136 02
2372.806 0.259 102.136 2B
2372.824 0.017 102.136 05
2372.839 0.015 102.136 D8
2372.854 0.015 102.136 01
2372.869 0.015 102.136 9B
2372.885 0.016 102.136 01
2372.900 0.015 102.136 33
2372.915 0.015 102.136 01
2372.929 0.015 102.136 93
2372.944 0.015 102.136 01
2372.958 0.014 102.136 9B
2372.973 0.015 102.136 02
2372.987 0.014 102.136 2B
2373.002 0.014 102.136 F9
2373.017 0.015 102.136 D9
2373.031 0.015 102.136 A0
2373.046 0.014 102.136 23
2373.060 0.015 102.136 80
2373.075 0.014 102.136 22
2373.089 0.015 102.136 DB
2373.104 0.014 102.136 05
2373.122 0.018 102.136 92
2373.137 0.015 102.136 02
2373.151 0.014 102.136 9A
2373.165 0.014 102.136 61
2373.180 0.015 102.136 0B
2373.195 0.014 102.136 E0
2373.210 0.015 102.136 18
2373.224 0.014 102.136 00
2373.239 0.014 102.136 20
2373.253 0.014 102.136 30
2373.267 0.014 102.136 CD
2373.282 0.015 102.136 DA
2373.297 0.015 102.136 40
2373.311 0.014 102.136 33
2373.325 0.014 102.136 01
2373.340 0.014 102.136 2B
2373.354 0.014 102.136 CC
2373.369 0.014 102.136 DC
2373.383 0.014 102.136 00
2373.398 0.014 102.136 2B
2373.413 0.015 102.136 05
2373.427 0.014 102.136 DB
2373.442 0.015 102.136 02
2373.460 0.018 102.136 D0
2373.479 0.019 102.136 C8
2373.495 0.016 102.136 E7
2373.509 0.015 102.136 1F
2373.524 0.015 102.136 4B
2373.539 0.015 102.136 58
2373.553 0.014 102.136 63
2373.568 0.015 102.136 03
2373.582 0.014 102.136 B0
2373.778 0.196 102.136 00
2373.795 0.017 102.136 BD
2373.811 0.016 102.136 1F
2373.826 0.015 102.136 4B
2373.841 0.014 102.136 DB
2373.856 0.015 102.136 7A
2373.871 0.015 102.136 00
2373.885 0.014 102.136 2B
2373.900 0.015 102.136 2D
2373.915 0.015 102.136 D1
2373.930 0.015 102.136 A0
2373.945 0.015 102.136 23
2373.959 0.015 102.136 80
2373.974 0.014 102.136 20
2373.988 0.014 102.136 DB
2374.153 0.165 102.136 05
2374.171 0.018 102.136 40
2374.186 0.015 102.136 02
2374.201 0.015 102.136 98
2374.215 0.014 102.136 61
2374.230 0.014 102.136 00
2374.244 0.014 102.136 23
2374.412 0.168 102.136 01
2374.435 0.022 102.136 93
2374.451 0.016 102.136 01
2374.466 0.015 102.136 9B
2374.481 0.015 102.136 02
2374.496 0.015 102.136 2B
2374.511 0.015 102.136 05
2374.525 0.015 102.136 D8
2374.540 0.015 102.136 01
2374.555 0.015 102.136 9B
2374.572 0.017 102.136 01
2374.587 0.015 102.136 33
2374.602 0.015 102.136 01
2374.616 0.015 102.136 93
2374.631 0.015 102.136 01
2375.114 0.483 102.136 9B
2375.135 0.021 102.136 02
2375.151 0.016 102.136 2B
2375.167 0.015 102.136 F9
2375.182 0.015 102.136 D9
2375.197 0.015 102.136 3F
2375.212 0.015 102.136 23
2375.227 0.015 102.136 01
2375.242 0.015 102.136 3A
2375.257 0.015 102.136 1A
2375.272 0.015 102.136 40
2375.286 0.015 102.136 A0
2375.301 0.014 102.136 23
2375.315 0.015 102.136 0A
2375.343 0.027 102.136 60
2375.370 0.027 102.136 02
2375.387 0.017 102.136 22
2375.402 0.015 102.136 DB
2375.417 0.015 102.136 05
2375.432 0.015 102.136 9A
2375.598 0.166 102.136 61
2375.620 0.022 102.136 00
2375.638 0.018 102.136 23
2375.658 0.020 102.136 01
2375.676 0.018 102.136 93
2375.693 0.018 102.136 01
2375.711 0.018 102.136 9B
2375.729 0.018 102.136 02
2375.747 0.018 102.136 2B
2375.765 0.018 102.136 CA
2375.784 0.019 102.136 D8
2375.802 0.018 102.136 01
2375.819 0.018 102.136 9B
2375.837 0.018 102.136 01
2375.854 0.018 102.136 33
2375.873 0.018 102.136 01
2375.890 0.018 102.136 93
2375.908 0.018 102.136 01
2375.925 0.018 102.136 9B
2375.943 0.018 102.136 02
2375.961 0.018 102.136 2B
2375.978 0.017 102.136 F9
2375.996 0.018 102.136 D9
2376.013 0.017 102.136 A0
2376.031 0.017 102.136 23
2376.048 0.017 102.136 80
2376.065 0.018 102.136 22
2376.083 0.018 102.136 DB
2376.101 0.018 102.136 05
2376.118 0.018 102.136 92
2376.136 0.018 102.136 02
2376.154 0.018 102.136 9A
2376.171 0.017 102.136 61
2376.189 0.018 102.136 D0
2376.206 0.017 102.136 E7
2376.635 0.429 102.136 A0
2376.656 0.021 102.136 23
2376.674 0.019 102.136 01
2376.693 0.018 102.136 20
2376.711 0.018 102.136 DB
2376.728 0.018 102.136 05
2376.746 0.018 102.136 98
2376.763 0.018 102.136 61
2376.781 0.018 102.136 9B
2376.799 0.018 102.136 E7
2376.816 0.018 102.136 A0
2376.834 0.018 102.136 23
2376.852 0.018 102.136 01
2376.869 0.018 102.136 20
2376.887 0.018 102.136 DB
2376.905 0.018 102.136 05
2376.922 0.018 102.136 98
2376.940 0.018 102.136 61
2377.044 0.104 102.136 D1
2377.070 0.026 102.136 E7
2377.090 0.020 102.136 A8
2377.108 0.019 102.136 0B
2377.133 0.025 102.136 00
2377.832 0.698 102.136 20
2377.862 0.030 102.136 A0
2377.882 0.020 102.136 03
2377.902 0.019 102.136 00
2377.921 0.019 102.136 20
2377.939 0.018 102.136 00
2377.957 0.018 102.136 2C
2377.975 0.018 102.136 01
2377.993 0.018 102.136 40
2378.010 0.018 102.136 F4
2378.028 0.018 102.136 0A
2378.046 0.018 102.136 00
2378.064 0.018 102.136 20
2378.081 0.018 102.136 00
2378.099 0.018 102.136 00
2378.117 0.018 102.136 00
2378.134 0.017 102.136 20
2378.152 0.018 102.136 F0
2378.170 0.018 102.136 B5
2378.188 0.018 102.136 CE
2378.205 0.018 102.136 46
2378.224 0.018 102.136 47
2378.241 0.017 102.136 46
2378.259 0.018 102.136 80
2378.276 0.018 102.136 B5
2378.294 0.018 102.136 00
2378.312 0.018 102.136 20
2378.330 0.018 102.136 85
2378.348 0.018 102.136 B0
2378.366 0.018 102.136 00
2378.383 0.018 102.136 F0
2378.401 0.017 102.136 CE
2378.418 0.018 102.136 FB
2378.437 0.019 102.136 02
2378.454 0.017 102.136 A8
2378.472 0.018 102.136 FB
2378.490 0.017 102.136 F7
2378.507 0.018 102.136 AF
2378.525 0.018 102.136 FC
2378.543 0.018 102.136 4F
2378.561 0.018 102.136 4B
2378.579 0.018 102.136 02
2378.596 0.018 102.136 9A
2378.614 0.018 102.136 03
2378.632 0.018 102.136 99
2378.649 0.018 102.136 1A
2378.667 0.018 102.136 60
2378.684 0.017 102.136 0A
2378.747 0.063 102.136 00
2378.765 0.018 102.136 4D
2378.783 0.018 102.136 4C
2378.801 0.018 102.136 CB
2378.819 0.018 102.136 17
2378.837 0.018 102.136 25
2378.854 0.018 102.136 68
2378.872 0.018 102.136 66
2378.890 0.018 102.136 68
2378.907 0.018 102.136 52
2378.925 0.018 102.136 19
2379.299 0.373 102.136 73
2379.322 0.024 102.136 41
2379.443 0.120 102.136 4B
2379.467 0.024 102.136 48
2379.486 0.020 102.136 00
2379.505 0.019 102.136 92
2379.524 0.018 102.136 01
2379.539 0.015 102.136 93
2379.554 0.015 102.136 22
2379.569 0.015 102.136 60
2379.584 0.015 102.136 63
2379.599 0.015 102.136 60
2379.669 0.070 102.136 03
2379.764 0.095 102.136 68
2379.778 0.014 102.136 99
2380.455 0.677 102.136 42
2380.479 0.024 102.136 00
2380.493 0.014 102.136 DD
2380.511 0.017 102.136 01
2380.523 0.012 102.136 60
2380.536 0.013 102.136 48
2380.548 0.012 102.136 48
2380.560 0.012 102.136 03
2380.571 0.012 102.136 68
2380.584 0.012 102.136 99
2380.595 0.012 102.136 42
2380.608 0.012 102.136 00
2380.619 0.012 102.136 DA
2380.633 0.014 102.136 01
2380.680 0.046 102.136 60
2380.693 0.013 102.136 46
2380.705 0.012 102.136 48
2380.717 0.012 102.136 47
2380.729 0.012 102.136 4D
2380.743 0.014 102.136 03
2380.755 0.012 102.136 68
2380.767 0.012 102.136 9C
2380.779 0.012 102.136 46
2380.791 0.012 102.136 61
2380.802 0.012 102.136 44
2380.814 0.012 102.136 01
2380.826 0.012 102.136 60
2380.839 0.012 102.136 45
2380.851 0.012 102.136 48
2380.864 0.013 102.136 03
2380.878 0.013 102.136 68
2380.889 0.012 102.136 59
2380.902 0.013 102.136 1C
2380.914 0.012 102.136 01
2380.926 0.012 102.136 60
2380.941 0.015 102.136 29
2380.953 0.012 102.136 78
2380.967 0.014 102.136 00
2380.980 0.014 102.136 29
2380.992 0.012 102.136 30
2381.004 0.012 102.136 D1
2381.017 0.013 102.136 43
2381.029 0.012 102.136 49
2381.041 0.012 102.136 43
2381.052 0.012 102.136 48
2381.064 0.012 102.136 0B
2381.078 0.013 102.136 78
2381.091 0.014 102.136 00
2381.103 0.011 102.136 9D
2381.115 0.012 102.136 9C
2381.128 0.013 102.136 00
2381.140 0.012 102.136 01
2381.152 0.012 102.136 33
2381.164 0.012 102.136 DB
2381.176 0.012 102.136 B2
2381.191 0.015 102.136 26
2381.204 0.014 102.136 58
2381.216 0.012 102.136 25
2381.228 0.012 102.136 50
2381.241 0.013 102.136 13
2381.253 0.012 102.136 2B
2381.264 0.012 102.136 00
2381.276 0.012 102.136 D9
2381.288 0.012 102.136 00
2383.172 1.884 102.136 23
2383.195 0.022 102.136 0B
2383.207 0.012 102.136 70
2383.219 0.012 102.136 3E
2383.230 0.012 102.136 49
2383.242 0.012 102.136 0B
2383.254 0.012 102.136 78
2383.265 0.011 102.136 13
2383.277 0.012 102.136 2B
2383.289 0.012 102.136 02
2383.301 0.012 102.136 D8
2383.313 0.012 102.136 01
2383.325 0.012 102.136 33
2383.336 0.012 102.136 DB
2383.348 0.012 102.136 B2
2383.360 0.012 102.136 0B
2383.372 0.012 102.136 70
2383.384 0.012 102.136 00
2383.395 0.012 102.136 22
2383.407 0.012 102.136 14
2383.418 0.011 102.136 2B
2383.430 0.012 102.136 03
2383.443 0.013 102.136 D1
2383.455 0.012 102.136 3A
2383.466 0.012 102.136 4A
2383.478 0.012 102.136 AD
2383.490 0.012 102.136 1B
2383.501 0.012 102.136 6A
2383.513 0.012 102.136 43
2383.525 0.012 102.136 12
2383.537 0.012 102.136 14
2383.549 0.012 102.136 39
2383.560 0.012 102.136 4B
2383.572 0.012 102.136 1A
2383.583 0.011 102.136 60
2383.596 0.012 102.136 FF
2383.607 0.012 102.136 F7
2383.619 0.011 102.136 5C
2383.630 0.012 102.136 FE
2383.643 0.013 102.136 FF
2383.655 0.012 102.136 F7
2383.667 0.012 102.136 1C
2383.679 0.012 102.136 FF
2383.690 0.011 102.136 05
2383.702 0.012 102.136 20
2383.713 0.012 102.136 00
2383.725 0.012 102.136 F0
2383.737 0.012 102.136 BF
2383.749 0.012 102.136 FB
2383.761 0.012 102.136 64
2383.772 0.012 102.136 28
2383.784 0.012 102.136 4A
2383.796 0.012 102.136 D8
2383.807 0.012 102.136 00
2383.819 0.012 102.136 20
2383.831 0.012 102.136 00
2383.843 0.012 102.136 F0
2383.854 0.012 102.136 88
2383.866 0.012 102.136 FB
2383.877 0.011 102.136 00
2383.889 0.012 102.136 22
2383.900 0.011 102.136 33
2383.912 0.012 102.136 4B
2383.925 0.012 102.136 1A
2386.075 2.150 102.136 61
2386.158 0.083 102.136 05
2386.175 0.017 102.136 B0
2386.191 0.016 102.136 C0
2386.207 0.015 102.136 BC
2386.223 0.016 102.136 B9
2386.239 0.016 102.136 46
2386.257 0.018 102.136 B0
2386.606 0.350 102.136 46
2386.626 0.019 102.136 F0
2386.642 0.016 102.136 BD
2386.658 0.016 102.136 30
2386.911 0.253 102.136 4F
2386.933 0.022 102.136 31
2386.949 0.016 102.136 4E
2386.964 0.015 102.136 3A
2386.979 0.015 102.136 68
2386.994 0.015 102.136 33
2387.008 0.015 102.136 88
2387.026 0.018 102.136 91
2387.041 0.015 102.136 46
2387.055 0.014 102.136 DB
2387.070 0.014 102.136 00
2387.085 0.016 102.136 99
2387.099 0.014 102.136 44
2387.114 0.014 102.136 FB
2387.133 0.020 102.136 F7
2387.148 0.015 102.136 E5
2387.162 0.014 102.136 FA
2387.180 0.017 102.136 00
2387.194 0.014 102.136 23
2387.639 0.445 102.136 98
2387.657 0.018 102.136 46
2387.671 0.015 102.136 4B
2387.686 0.015 102.136 46
2387.701 0.015 102.136 3A
2387.716 0.015 102.136 68
2387.730 0.015 102.136 18
2387.745 0.015 102.136 70
2387.760 0.015 102.136 91
2387.775 0.015 102.136 46
2387.789 0.014 102.136 00
2387.803 0.015 102.136 0A
2387.818 0.015 102.136 58
2387.837 0.019 102.136 70
2387.852 0.014 102.136 33
2387.866 0.014 102.136 88
2387.881 0.015 102.136 DB
2387.895 0.014 102.136 00
2387.910 0.014 102.136 99
2387.924 0.014 102.136 44
2387.939 0.014 102.136 FB
2387.953 0.015 102.136 F7
2387.968 0.014 102.136 E4
2388.210 0.242 102.136 FA
2388.229 0.020 102.136 4B
2388.245 0.015 102.136 46
2388.260 0.015 102.136 3A
2388.275 0.015 102.136 68
2388.290 0.015 102.136 98
2388.305 0.015 102.136 70
2388.319 0.015 102.136 91
2388.334 0.014 102.136 46
2388.348 0.015 102.136 00
2388.792 0.443 102.136 0A
2388.837 0.045 102.136 D8
2388.854 0.017 102.136 70
2388.869 0.015 102.136 33
2388.884 0.015 102.136 88
2388.899 0.015 102.136 DB
2388.913 0.015 102.136 00
2388.928 0.015 102.136 99
2388.942 0.015 102.136 44
2388.957 0.015 102.136 FB
2388.971 0.014 102.136 F7
2388.986 0.015 102.136 E5
2389.000 0.014 102.136 FA
2389.015 0.015 102.136 4B
2389.030 0.014 102.136 46
2389.045 0.015 102.136 31
2389.059 0.015 102.136 88
2389.073 0.014 102.136 18
2389.088 0.014 102.136 71
2389.103 0.016 102.136 00
2389.118 0.014 102.136 0A
2389.132 0.015 102.136 58
2389.146 0.014 102.136 71
2389.162 0.015 102.136 38
2389.176 0.014 102.136 68
2389.190 0.014 102.136 22
2389.204 0.014 102.136 68
2389.219 0.014 102.136 63
2389.342 0.124 102.136 68
2389.359 0.016 102.136 CC
2389.373 0.015 102.136 00
2389.391 0.018 102.136 17
2389.406 0.014 102.136 0A
2389.420 0.014 102.136 00
2389.437 0.016 102.136 19
2389.481 0.044 102.136 BC
2389.495 0.015 102.136 B2
2389.510 0.015 102.136 24
2389.525 0.014 102.136 0A
2389.539 0.014 102.136 87
2389.553 0.014 102.136 71
2389.568 0.014 102.136 C4
2389.582 0.014 102.136 71
2389.811 0.229 102.136 1A
2389.827 0.016 102.136 48
2389.842 0.015 102.136 01
2389.857 0.015 102.136 31
2389.871 0.015 102.136 00
2389.886 0.014 102.136 88
2389.900 0.014 102.136 89
2389.915 0.015 102.136 B2
2389.930 0.015 102.136 00
2389.944 0.014 102.136 92
2389.959 0.014 102.136 01
2389.973 0.014 102.136 93
2389.998 0.025 102.136 31
2390.013 0.015 102.136 80
2390.030 0.017 102.136 88
2390.045 0.014 102.136 42
2390.061 0.017 102.136 00
2390.076 0.015 102.136 D9
2390.112 0.036 102.136 94
2390.127 0.015 102.136 E7
2390.144 0.017 102.136 29
2391.602 1.458 102.136 78
2391.632 0.031 102.136 43
2391.666 0.034 102.136 46
2391.686 0.020 102.136 01
2391.703 0.016 102.136 29
2391.718 0.015 102.136 05
2391.734 0.016 102.136 D0
2391.749 0.015 102.136 33
2391.764 0.015 102.136 80
2391.778 0.014 102.136 8E
2391.793 0.015 102.136 E7
2391.808 0.015 102.136 1E
2391.822 0.014 102.136 20
2391.837 0.015 102.136 00
2391.852 0.015 102.136 F0
2391.868 0.016 102.136 8D
2391.882 0.015 102.136 FF
2391.898 0.015 102.136 B0
2391.912 0.015 102.136 E7
2391.928 0.016 102.136 11
2391.943 0.015 102.136 48
2391.957 0.014 102.136 2B
2391.971 0.014 102.136 70
2391.987 0.015 102.136 01
2392.001 0.014 102.136 70
2392.015 0.015 102.136 86
2392.030 0.014 102.136 E7
2392.044 0.015 102.136 CC
2392.059 0.015 102.136 0D
2392.074 0.015 102.136 00
2392.088 0.014 102.136 20
2392.103 0.015 102.136 80
2392.118 0.014 102.136 0B
2392.132 0.014 102.136 00
2392.146 0.014 102.136 20
2392.166 0.019 102.136 50
2392.180 0.015 102.136 00
